path,msg_id,msg,alerts,chosen,In which repository the modification was done?,In which pull request the modification was done?,Do you consider the removed alert harmful?,Why do you consider it harmful (or harmless)?,"What is the code quality (1 lowest, 10 best)? Code quality refers to the code prior to the pull request.",Why do you consider the code quality as such?,"What is the expected benefit(1 – negative, 5 – neutral, 10 – great)?",Why do you consider the pull request to improve the code (or not improve it)?
src\pygubu\component\plugin_engine.py,W0107,unnecessary-pass,2,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,"The Abstract methods configure_for_preview and  ensure_visibility_in_preview of the interface class IDesignerPluginare left as pass. Therefore, they might be accidentally used, without implementation. Raising NotImplementedError to avoid it. However, other methods in the same file are decorated with abstractmethod.Should discuss with owners if it is intended to have no action as default. ## Discuss with owner and it is intendded. Changed to return None to clarify that.",8,Nice interface classes,6,Alert on using pass by mistake.
src\pygubu\plugins\awesometkinter\designer\properties.py,C0301,line-too-long,2,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made two readable lines shorter,7,mainly configuration,5,Made two readable lines shorter
src\pygubu\plugins\tkintertable\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",6,magic strings,6,statement is a bit simpler
src\pygubu\plugins\tksheet\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",7,"small class, magic string",6,statement is a bit simpler
src\pygubu\plugins\awesometkinter\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",6,"multiple returns, import in function",6,statement is a bit simpler
src\pygubu\theming\photodraw.py,R0912,too-many-branches,2,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," The method canvas_rotate of the class TkPhotoDraw had 22 branches, and method circle_cuadrant had 14 branches while Pylint recommends having at most 12 branches. I extracted methods handling specific rotations, solving this alert and making the code simpler.",4,"600+ LOC, magic numbers",9,"small unrelated methods, few parameters"
src\pygubu\widgets\dockfw\dockframe.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""tpane == self._main_pane"" is already Boolean. Removing the surrounding if statement simplifies the statement.",5,"400+ LOC, high nesting",6,statement is a bit simpler
src\pygubu\plugins\tkcalendar\basecalendar.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,7,mainly configuration,5,Made a readable line shorter
src\pygubu\plugins\tkmt\designer\properties.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,7,mainly configuration,5,Made a readable line shorter
src\pygubu\plugins\ttkwidgets\font.py,C0301,line-too-long,2,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made two readable lines shorter,7,regular,5,Made two readable lines shorter
src\pygubu\plugins\ttk\ttkstdwidgets.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,4,700+ LOC,5,Made a readable line shorter
src\pygubu\utils\font.py,C0301,line-too-long,1,1,alejandroautalan/pygubu, ,No,"Long one line regex, better leave as is. Even better to split to sub regexs.",7,regular, , 
src\pygubu\widgets\dockfw\framework.py,R0912,too-many-branches,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," The class method drag_motion of class DockingFramework had 17 branches, while Pylint recommends not to have more than 12.  The method was structured so I extracted two methods for handling indicator and cursor moving.",7,regular,7,some code is encapsulated
src\pygubu\builder.py,R0912,too-many-branches,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," The class method _import_class of class Builder had 13 branches, while Pylint recommends not to have more than 12. The method was structured so I extracted a method for handling load problems.",4,"~400 LOC, unstructured code",7,some code is encapsulated
src\pygubu\plugins\tkmt\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",6,"multiple returns, import in function",6,statement is a bit simpler
src\pygubu\plugins\ttkwidgets\itemscanvas.py,C0301,line-too-long,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes,Made a readable line shorter,7,mainly configuration,5,Made a readable line shorter
src\pygubu\plugins\tkcalendar\__init__.py,R1719,simplifiable-if-expression,1,1,alejandroautalan/pygubu,https://github.com/alejandroautalan/pygubu/pull/299,Yes," ""spec is not None"" is already Boolean. Removing the surrounding if statement simplifies the statement.",7,multiple returns,6,statement is a bit simpler
